Time_[s],TwHt1ALxt_[m/s^2],TwHt1ALyt_[m/s^2],TwHt2ALxt_[m/s^2],TwHt2ALyt_[m/s^2],TwHt3ALxt_[m/s^2],TwHt3ALyt_[m/s^2],TwHt4ALxt_[m/s^2],TwHt4ALyt_[m/s^2],TwHt5ALxt_[m/s^2],TwHt5ALyt_[m/s^2],TwHt6ALxt_[m/s^2],TwHt6ALyt_[m/s^2],TwHt7ALxt_[m/s^2],TwHt7ALyt_[m/s^2],TwHt8ALxt_[m/s^2],TwHt8ALyt_[m/s^2],TwHt9ALxt_[m/s^2],TwHt9ALyt_[m/s^2],TwHt1MLxt_[kN-m],TwHt1MLyt_[kN-m],TwHt2MLxt_[kN-m],TwHt2MLyt_[kN-m],TwHt3MLxt_[kN-m],TwHt3MLyt_[kN-m],TwHt4MLxt_[kN-m],TwHt4MLyt_[kN-m],TwHt5MLxt_[kN-m],TwHt5MLyt_[kN-m],TwHt6MLxt_[kN-m],TwHt6MLyt_[kN-m],TwHt7MLxt_[kN-m],TwHt7MLyt_[kN-m],TwHt8MLxt_[kN-m],TwHt8MLyt_[kN-m],TwHt9MLxt_[kN-m],TwHt9MLyt_[kN-m]
6.1875,0.016801871,0.019999823,0.033603742,0.039999647,0.050405613,0.05999947,0.067207484,0.079999293,0.084009355,0.099999117,0.10081123,0.11999894,0.1176131,0.13999876,0.13441497,0.15999859,0.15121684,0.17999841,99.457572,74.959876,198.91514,149.91975,298.37272,224.87963,397.83029,299.8395,497.28786,374.79938,596.74543,449.75926,696.20301,524.71913,795.66058,599.67901,895.11815,674.63888
6.2000,0.016326785,0.019986579,0.03265357,0.039973157,0.048980355,0.059959736,0.06530714,0.079946315,0.081633925,0.099932893,0.09796071,0.11991947,0.1142875,0.13990605,0.13061428,0.15989263,0.14694107,0.17987921,99.799325,72.086125,199.59865,144.17225,299.39797,216.25838,399.1973,288.3445,498.99662,360.43063,598.79595,432.51675,698.59527,504.60288,798.3946,576.689,898.19392,648.77513
6.2125,0.015822336,0.019940002,0.031644672,0.039880004,0.047467007,0.059820005,0.063289343,0.079760007,0.079111679,0.099700009,0.094934015,0.11964001,0.11075635,0.13958001,0.12657869,0.15952001,0.14240102,0.17946002,99.974639,69.082731,199.94928,138.16546,299.92392,207.24819,399.89856,276.33092,499.87319,345.41365,599.84783,414.49638,699.82247,483.57911,799.79711,552.66185,899.77175,621.74458
6.2250,0.015289431,0.01986017,0.030578861,0.039720341,0.045868292,0.059580511,0.061157723,0.079440681,0.076447153,0.099300852,0.091736584,0.11916102,0.10702601,0.13902119,0.12231545,0.15888136,0.13760488,0.17874153,99.983222,65.955093,199.96644,131.91019,299.94967,197.86528,399.93289,263.82037,499.91611,329.77546,599.89933,395.73056,699.88255,461.68565,799.86578,527.64074,899.849,593.59584
6.2375,0.014729028,0.019747217,0.029458056,0.039494435,0.044187084,0.059241652,0.058916112,0.07898887,0.07364514,0.098736087,0.088374168,0.1184833,0.1031032,0.13823052,0.11783222,0.15797774,0.13256125,0.17772496,99.82506,62.708837,199.65012,125.41767,299.47518,188.12651,399.30024,250.83535,499.1253,313.54419,598.95036,376.25302,698.77542,438.96186,798.60048,501.6707,898.42554,564.37953
6.2500,0.014142136,0.019601332,0.028284271,0.039202663,0.042426407,0.058803995,0.056568542,0.078405326,0.070710678,0.098006658,0.084852814,0.11760799,0.098994949,0.13720932,0.11313708,0.15681065,0.12727922,0.17641198,99.500417,59.349802,199.00083,118.6996,298.50125,178.04941,398.00167,237.39921,497.50208,296.74901,597.0025,356.09881,696.50292,415.44861,796.00333,474.79841,895.50375,534.14822
6.2625,0.013529809,0.019422756,0.027059618,0.038845512,0.040589427,0.058268268,0.054119237,0.077691024,0.067649046,0.097113779,0.081178855,0.11653654,0.094708664,0.13595929,0.10823847,0.15538205,0.12176828,0.1748048,99.009833,55.884028,198.01967,111.76806,297.0295,167.65208,396.03933,223.53611,495.04917,279.42014,594.059,335.30417,693.06883,391.18819,792.07867,447.07222,891.0885,502.95625
6.2750,0.01289315,0.019211788,0.0257863,0.038423577,0.038679449,0.057635365,0.051572599,0.076847153,0.064465749,0.096058941,0.077358899,0.11527073,0.090252048,0.13448252,0.1031452,0.15369431,0.11603835,0.17290609,98.354128,52.317748,196.70826,104.6355,295.06238,156.95324,393.41651,209.27099,491.77064,261.58874,590.12477,313.90649,688.4789,366.22424,786.83302,418.54199,885.18715,470.85973
6.2875,0.012233303,0.018968781,0.024466605,0.037937561,0.036699908,0.056906342,0.04893321,0.075875122,0.061166513,0.094843903,0.073399815,0.11381268,0.085633118,0.13278146,0.09786642,0.15175024,0.11009972,0.17071902,97.534395,48.657377,195.06879,97.314754,292.60318,145.97213,390.13758,194.62951,487.67197,243.28688,585.20637,291.94426,682.74076,340.60164,780.27516,389.25902,877.80955,437.91639
6.3000,0.011551454,0.018694138,0.023102908,0.037388276,0.034654362,0.056082414,0.046205816,0.074776552,0.05775727,0.09347069,0.069308724,0.11216483,0.080860178,0.13085897,0.092411633,0.1495531,0.10396309,0.16824724,96.552,44.909497,193.104,89.818994,289.656,134.72849,386.208,179.63799,482.76,224.54749,579.312,269.45698,675.864,314.36648,772.416,359.27598,868.968,404.18547
6.3125,0.010848831,0.018388319,0.021697661,0.036776637,0.032546492,0.055164956,0.043395323,0.073553275,0.054244154,0.091941593,0.065092984,0.11032991,0.075941815,0.12871823,0.086790646,0.14710655,0.097639477,0.16549487,95.408583,41.080849,190.81717,82.161698,286.22575,123.24255,381.63433,164.3234,477.04291,205.40425,572.4515,246.48509,667.86008,287.56594,763.26866,328.64679,858.67724,369.72764
6.3250,0.010126696,0.018051833,0.020253392,0.036103665,0.030380088,0.054155498,0.040506785,0.07220733,0.050633481,0.090259163,0.060760177,0.108311,0.070886873,0.12636283,0.081013569,0.14441466,0.091140265,0.16246649,94.106049,37.178319,188.2121,74.356637,282.31815,111.53496,376.4242,148.71327,470.53025,185.89159,564.6363,223.06991,658.74235,260.24823,752.8484,297.42655,846.95444,334.60487
6.3375,0.009386349,0.017685241,0.018772698,0.035370482,0.028159047,0.053055722,0.037545396,0.070740963,0.046931745,0.088426204,0.056318094,0.10611144,0.065704443,0.12379669,0.075090792,0.14148193,0.084477141,0.15916717,92.646573,33.208924,185.29315,66.417848,277.93972,99.626772,370.58629,132.8357,463.23286,166.04462,555.87944,199.25354,648.52601,232.46247,741.17258,265.67139,833.81915,298.88032
6.3500,0.0086291209,0.017289155,0.017258242,0.03457831,0.025887363,0.051867465,0.034516484,0.069156619,0.043145605,0.086445774,0.051774725,0.10373493,0.060403846,0.12102408,0.069032967,0.13831324,0.077662088,0.15560239,91.032586,29.179805,182.06517,58.359609,273.09776,87.539414,364.13034,116.71922,455.16293,145.89902,546.19552,175.07883,637.2281,204.25863,728.26069,233.43844,819.29328,262.61824
6.3625,0.0078563736,0.016864235,0.015712747,0.03372847,0.023569121,0.050592706,0.031425494,0.067456941,0.039281868,0.084321176,0.047138242,0.10118541,0.054994615,0.11804965,0.062850989,0.13491388,0.070707362,0.15177812,89.266782,25.098206,178.53356,50.196412,267.80035,75.294618,357.06713,100.39282,446.33391,125.49103,535.60069,150.58924,624.86747,175.68744,714.13425,200.78565,803.40104,225.88385
6.3750,0.0070694969,0.016411191,0.014138994,0.032822381,0.021208491,0.049233572,0.028277988,0.065644762,0.035347484,0.082055953,0.042416981,0.098467144,0.049486478,0.11487833,0.056555975,0.13128952,0.063625472,0.14770072,87.352104,20.971469,174.70421,41.942939,262.05631,62.914408,349.40842,83.885877,436.76052,104.85735,524.11263,125.82882,611.46473,146.80029,698.81684,167.77175,786.16894,188.74322
6.3875,0.0062699059,0.015930777,0.012539812,0.031861553,0.018809718,0.04779233,0.025079624,0.063723106,0.031349529,0.079653883,0.037619435,0.095584659,0.043889341,0.11151544,0.050159247,0.12744621,0.056429153,0.14337699,85.291747,16.807016,170.58349,33.614032,255.87524,50.421048,341.16699,67.228065,426.45874,84.035081,511.75048,100.8421,597.04223,117.64911,682.33398,134.45613,767.62573,151.26315
6.4000,0.0054590387,0.015423794,0.010918077,0.030847588,0.016377116,0.046271382,0.021836155,0.061695177,0.027295194,0.077118971,0.032754232,0.092542765,0.038213271,0.10796656,0.04367231,0.12339035,0.049131348,0.13881415,83.089146,12.612336,166.17829,25.224672,249.26744,37.837008,332.35659,50.449344,415.44573,63.06168,498.53488,75.674017,581.62402,88.286353,664.71317,100.89869,747.80232,113.51102
6.4125,0.0046383536,0.014891089,0.0092767073,0.029782178,0.013915061,0.044673267,0.018553415,0.059564356,0.023191768,0.074455445,0.027830122,0.089346534,0.032468475,0.10423762,0.037106829,0.11912871,0.041745183,0.1340198,80.747975,8.3949732,161.49595,16.789946,242.24393,25.18492,322.9919,33.579893,403.73988,41.974866,484.48785,50.369839,565.23583,58.764812,645.9838,67.159786,726.73178,75.554759
6.4250,0.0038093266,0.01433355,0.0076186532,0.028667099,0.01142798,0.043000649,0.015237306,0.057334199,0.019046633,0.071667748,0.02285596,0.086001298,0.026665286,0.10033485,0.030474613,0.1146684,0.03428394,0.12900195,78.272138,4.1625122,156.54428,8.3250244,234.81641,12.487537,313.08855,16.650049,391.36069,20.812561,469.63283,24.975073,547.90497,29.137586,626.1771,33.300098,704.44924,37.46261
6.4375,0.0029734487,0.013752106,0.0059468974,0.027504211,0.008920346,0.041256317,0.011893795,0.055008423,0.014867243,0.068760529,0.017840692,0.082512634,0.020814141,0.09626474,0.023787589,0.11001685,0.026761038,0.12376895,75.665764,-0.077434888,151.33153,-0.15486978,226.99729,-0.23230466,302.66306,-0.30973955,378.32882,-0.38717444,453.99458,-0.46460933,529.66035,-0.54204421,605.32611,-0.6194791,680.99187,-0.69691399
6.4500,0.0021322231,0.013147727,0.0042644462,0.026295454,0.0063966693,0.039443181,0.0085288923,0.052590908,0.010661115,0.065738635,0.012793339,0.078886362,0.014925562,0.092034089,0.017057785,0.10518182,0.019190008,0.11832954,72.9332,-4.3172427,145.8664,-8.6344855,218.7996,-12.951728,291.7328,-17.268971,364.666,-21.586214,437.5992,-25.903456,510.5324,-30.220699,583.4656,-34.537942,656.3988,-38.855185
6.4625,0.0012871628,0.012521421,0.0025743255,0.025042843,0.0038614883,0.037564264,0.0051486511,0.050085685,0.0064358138,0.062607107,0.0077229766,0.075128528,0.0090101393,0.087649949,0.010297302,0.10017137,0.011584465,0.11269279,70.079002,-8.5492862,140.158,-17.098572,210.23701,-25.647858,280.31601,-34.197145,350.39501,-42.746431,420.47401,-51.295717,490.55302,-59.845003,560.63202,-68.394289,630.71102,-76.943575
6.4750,0.00043978752,0.011874233,0.00087957504,0.023748467,0.0013193626,0.0356227,0.0017591501,0.047496933,0.0021989376,0.059371167,0.0026387251,0.0712454,0.0030785127,0.083119633,0.0035183002,0.094993867,0.0039580877,0.1068681,67.107932,-12.765954,134.21586,-25.531908,201.3238,-38.297862,268.43173,-51.063816,335.53966,-63.82977,402.64759,-76.595724,469.75552,-89.361678,536.86346,-102.12763,603.97139,-114.89359
6.4875,-0.00040837866,0.011207242,-0.00081675732,0.022414485,-0.001225136,0.033621727,-0.0016335146,0.044828969,-0.0020418933,0.056036211,-0.002450272,0.067243454,-0.0028586506,0.078450696,-0.0032670293,0.089657938,-0.003675408,0.10086518,64.024944,-16.959663,128.04989,-33.919325,192.07483,-50.878988,256.09978,-67.838651,320.12472,-84.798313,384.14966,-101.75798,448.17461,-118.71764,512.19955,-135.6773,576.2245,-152.63696
6.5000,-0.0012558104,0.010521561,-0.0025116208,0.021043121,-0.0037674312,0.031564682,-0.0050232416,0.042086242,-0.006279052,0.052607803,-0.0075348623,0.063129364,-0.0087906727,0.073650924,-0.010046483,0.084172485,-0.011302294,0.094694045,60.835179,-21.12287,121.67036,-42.24574,182.50554,-63.36861,243.34072,-84.49148,304.1759,-105.61435,365.01108,-126.73722,425.84626,-147.86009,486.68143,-168.98296,547.51661,-190.10583
6.5125,-0.0021009836,0.0098183318,-0.0042019672,0.019636664,-0.0063029508,0.029454995,-0.0084039343,0.039273327,-0.010504918,0.049091659,-0.012605902,0.058909991,-0.014706885,0.068728322,-0.016807869,0.078546654,-0.018908852,0.088364986,57.543958,-25.248089,115.08792,-50.496177,172.63187,-75.744266,230.17583,-100.99235,287.71979,-126.24044,345.26375,-151.48853,402.80771,-176.73662,460.35166,-201.98471,517.89562,-227.2328
6.5250,-0.0029423782,0.0090987286,-0.0058847565,0.018197457,-0.0088271347,0.027296186,-0.011769513,0.036394914,-0.014711891,0.045493643,-0.017654269,0.054592372,-0.020596648,0.0636911,-0.023539026,0.072789829,-0.026481404,0.081888557,54.156769,-29.327899,108.31354,-58.655799,162.47031,-87.983698,216.62708,-117.3116,270.78384,-146.6395,324.94061,-175.9674,379.09738,-205.2953,433.25415,-234.62319,487.41092,-263.95109
6.5375,-0.0037784811,0.0083639512,-0.0075569622,0.016727902,-0.011335443,0.025091854,-0.015113924,0.033455805,-0.018892406,0.041819756,-0.022670887,0.050183707,-0.026449368,0.058547658,-0.030227849,0.06691161,-0.03400633,0.075275561,50.679261,-33.354965,101.35852,-66.70993,152.03778,-100.06489,202.71704,-133.41986,253.3963,-166.77482,304.07556,-200.12979,354.75482,-233.48475,405.43409,-266.83972,456.11335,-300.19468
6.5500,-0.0046077885,0.007615225,-0.0092155771,0.01523045,-0.013823366,0.022845675,-0.018431154,0.0304609,-0.023038943,0.038076125,-0.027646731,0.04569135,-0.03225452,0.053306575,-0.036862308,0.0609218,-0.041470097,0.068537025,47.117233,-37.322043,94.234466,-74.644085,141.3517,-111.96613,188.46893,-149.28817,235.58617,-186.61021,282.7034,-223.93226,329.82063,-261.2543,376.93787,-298.57634,424.0551,-335.89838
6.5625,-0.005428809,0.0068537986,-0.010857618,0.013707597,-0.016286427,0.020561396,-0.021715236,0.027415194,-0.027144045,0.034268993,-0.032572854,0.041122792,-0.038001663,0.04797659,-0.043430472,0.054830389,-0.048859281,0.061684187,43.476627,-41.221998,86.953253,-82.443996,130.42988,-123.66599,173.90651,-164.88799,217.38313,-206.10999,260.85976,-247.33199,304.33639,-288.55399,347.81301,-329.77598,391.28964,-370.99798
6.5750,-0.0062400659,0.0060809419,-0.012480132,0.012161884,-0.018720198,0.018242826,-0.024960264,0.024323768,-0.03120033,0.03040471,-0.037440396,0.036485651,-0.043680462,0.042566593,-0.049920527,0.048647535,-0.056160593,0.054728477,39.763513,-45.047817,79.527026,-90.095634,119.29054,-135.14345,159.05405,-180.19127,198.81757,-225.23908,238.58108,-270.2869,278.34459,-315.33472,318.1081,-360.38254,357.87162,-405.43035
6.5875,-0.0070401003,0.0052979439,-0.014080201,0.010595888,-0.021120301,0.015893832,-0.028160401,0.021191775,-0.035200502,0.026489719,-0.042240602,0.031787663,-0.049280702,0.037085607,-0.056320803,0.042383551,-0.063360903,0.047681495,35.984084,-48.792619,71.968169,-97.585238,107.95225,-146.37786,143.93634,-195.17048,179.92042,-243.96309,215.90451,-292.75571,251.88859,-341.54833,287.87268,-390.34095,323.85676,-439.13357
6.6000,-0.0078274733,0.0045061103,-0.015654947,0.0090122205,-0.02348242,0.013518331,-0.031309893,0.018024441,-0.039137367,0.022530551,-0.04696484,0.027036662,-0.054792313,0.031542772,-0.062619787,0.036048882,-0.07044726,0.040554992,32.144644,-52.449669,64.289288,-104.89934,96.433932,-157.34901,128.57858,-209.79868,160.72322,-262.24835,192.86786,-314.69801,225.01251,-367.14768,257.15715,-419.59735,289.3018,-472.04702
6.6125,-0.0086007689,0.0037067617,-0.017201538,0.0074135234,-0.025802307,0.011120285,-0.034403076,0.014827047,-0.043003845,0.018533808,-0.051604613,0.02224057,-0.060205382,0.025947332,-0.068806151,0.029654094,-0.07740692,0.033360855,28.251595,-56.01239,56.50319,-112.02478,84.754785,-168.03717,113.00638,-224.04956,141.25798,-280.06195,169.50957,-336.07434,197.76117,-392.08673,226.01276,-448.09912,254.26436,-504.11151
6.6250,-0.0093585963,0.0029012312,-0.018717193,0.0058024625,-0.028075789,0.0087036937,-0.037434385,0.011604925,-0.046792981,0.014506156,-0.056151578,0.017407387,-0.065510174,0.020308619,-0.07486877,0.02320985,-0.084227367,0.026111081,24.31143,-59.474375,48.62286,-118.94875,72.93429,-178.42313,97.24572,-237.8975,121.55715,-297.37188,145.86858,-356.84625,170.18001,-416.32063,194.49144,-475.795,218.80287,-535.26938
6.6375,-0.010099593,0.0020908623,-0.020199185,0.0041817246,-0.030298778,0.0062725869,-0.04039837,0.0083634492,-0.050497963,0.010454311,-0.060597555,0.012545174,-0.070697148,0.014636036,-0.08079674,0.016726898,-0.090896333,0.018817761,20.33072,-62.829397,40.66144,-125.65879,60.99216,-188.48819,81.32288,-251.31759,101.6536,-314.14699,121.98432,-376.97638,142.31504,-439.80578,162.64576,-502.63518,182.97648,-565.46458
6.6500,-0.010822425,0.0012770064,-0.02164485,0.0025540127,-0.032467275,0.0038310191,-0.0432897,0.0051080255,-0.054112125,0.0063850318,-0.06493455,0.0076620382,-0.075756975,0.0089390446,-0.0865794,0.010216051,-0.097401825,0.011493057,16.316104,-66.071423,32.632208,-132.14285,48.948311,-198.21427,65.264415,-264.28569,81.580519,-330.35712,97.896623,-396.42854,114.21273,-462.49996,130.52883,-528.57139,146.84493,-594.64281
6.6625,-0.011525794,0.00046102073,-0.023051588,0.00092204146,-0.034577381,0.0013830622,-0.046103175,0.0018440829,-0.057628969,0.0023051037,-0.069154763,0.0027661244,-0.080680556,0.0032271451,-0.09220635,0.0036881658,-0.10373214,0.0041491866,12.274277,-69.194622,24.548553,-138.38924,36.82283,-207.58387,49.097107,-276.77849,61.371384,-345.97311,73.64566,-415.16773,85.919937,-484.36235,98.194214,-553.55697,110.46849,-622.7516
6.6750,-0.012208434,-0.00035573376,-0.024416868,-0.00071146752,-0.036625301,-0.0010672013,-0.048833735,-0.001422935,-0.061042169,-0.0017786688,-0.073250603,-0.0021344026,-0.085459036,-0.0024901363,-0.09766747,-0.0028458701,-0.1098759,-0.0032016039,8.2119795,-72.193376,16.423959,-144.38675,24.635938,-216.58013,32.847918,-288.7735,41.059897,-360.96688,49.271877,-433.16026,57.483856,-505.35363,65.695836,-577.54701,73.907815,-649.74038
6.6875,-0.012869117,-0.001171895,-0.025738235,-0.00234379,-0.038607352,-0.003515685,-0.051476469,-0.0046875799,-0.064345586,-0.0058594749,-0.077214704,-0.0070313699,-0.090083821,-0.0082032649,-0.10295294,-0.0093751599,-0.11582206,-0.010547055,4.1359868,-75.062293,8.2719737,-150.12459,12.407961,-225.18688,16.543947,-300.24917,20.679934,-375.31147,24.815921,-450.37376,28.951908,-525.43605,33.087895,-600.49834,37.223882,-675.56064
6.7000,-0.013506656,-0.0019861018,-0.027013312,-0.0039722036,-0.040519968,-0.0059583054,-0.054026625,-0.0079444072,-0.067533281,-0.009930509,-0.081039937,-0.011916611,-0.094546593,-0.013902713,-0.10805325,-0.015888814,-0.12155991,-0.017874916,0.053096489,-77.796213,0.10619298,-155.59243,0.15928947,-233.38864,0.21238596,-311.18485,0.26548244,-388.98107,0.31857893,-466.77728,0.37167542,-544.57349,0.42477191,-622.36971,0.4778684,-700.16592
6.7125,-0.014119904,-0.0027969963,-0.028239808,-0.0055939927,-0.042359711,-0.008390989,-0.056479615,-0.011187985,-0.070599519,-0.013984982,-0.084719423,-0.016781978,-0.098839326,-0.019578974,-0.11295923,-0.022375971,-0.12707913,-0.025172967,-4.0298824,-80.390219,-8.0597648,-160.78044,-12.089647,-241.17066,-16.11953,-321.56088,-20.149412,-401.9511,-24.179294,-482.34132,-28.209177,-562.73154,-32.239059,-643.12176,-36.268942,-723.51197
6.7250,-0.014707757,-0.0036032262,-0.029415514,-0.0072064525,-0.044123272,-0.010809679,-0.058831029,-0.014412905,-0.073538786,-0.018016131,-0.088246543,-0.021619357,-0.1029543,-0.025222584,-0.11766206,-0.02882581,-0.13236981,-0.032429036,-8.1061405,-82.839647,-16.212281,-165.67929,-24.318422,-248.51894,-32.424562,-331.35859,-40.530703,-414.19823,-48.636843,-497.03788,-56.742984,-579.87753,-64.849124,-662.71717,-72.955265,-745.55682
6.7375,-0.015269159,-0.0044034469,-0.030538319,-0.0088068938,-0.045807478,-0.013210341,-0.061076637,-0.017613788,-0.076345796,-0.022017235,-0.091614956,-0.026420682,-0.10688411,-0.030824128,-0.12215327,-0.035227575,-0.13742243,-0.039631022,-12.16888,-85.14009,-24.33776,-170.28018,-36.506639,-255.42027,-48.675519,-340.56036,-60.844399,-425.70045,-73.013279,-510.84054,-85.182159,-595.98063,-97.351039,-681.12072,-109.51992,-766.26081
6.7500,-0.0158031,-0.0051963238,-0.0316062,-0.010392648,-0.047409301,-0.015588972,-0.063212401,-0.020785295,-0.079015501,-0.025981619,-0.094818601,-0.031177943,-0.1106217,-0.036374267,-0.1264248,-0.041570591,-0.1422279,-0.046766915,-16.211325,-87.287411,-32.422649,-174.57482,-48.633974,-261.86223,-64.845299,-349.14964,-81.056623,-436.43705,-97.267948,-523.72447,-113.47927,-611.01188,-129.6906,-698.29929,-145.90192,-785.5867
6.7625,-0.01630862,-0.0059805347,-0.03261724,-0.011961069,-0.04892586,-0.017941604,-0.06523448,-0.023922139,-0.081543099,-0.029902673,-0.097851719,-0.035883208,-0.11416034,-0.041863743,-0.13046896,-0.047844277,-0.14677758,-0.053824812,-20.226733,-89.277749,-40.453467,-178.5555,-60.6802,-267.83325,-80.906934,-357.111,-101.13367,-446.38874,-121.3604,-535.66649,-141.58713,-624.94424,-161.81387,-714.22199,-182.0406,-803.49974
6.7750,-0.016784809,-0.0067547716,-0.033569618,-0.013509543,-0.050354427,-0.020264315,-0.067139236,-0.027019086,-0.083924045,-0.033773858,-0.10070885,-0.04052863,-0.11749366,-0.047283401,-0.13427847,-0.054038173,-0.15106328,-0.060792944,-24.208409,-91.107524,-48.416819,-182.21505,-72.625228,-273.32257,-96.833637,-364.4301,-121.04205,-455.53762,-145.25046,-546.64514,-169.45887,-637.75267,-193.66727,-728.86019,-217.87568,-819.96771
